loan_amount,income,Credit_Score,age
246500,9360.0,511,65-74
486500,20640.0,818,55-64
316500,13560.0,801,45-54
76500,4380.0,523,55-64
296500,0.0,571,35-44
186500,3660.0,556,25-34
296500,,632,55-64
456500,10080.0,880,25-34
216500,7680.0,856,55-64
326500,6780.0,556,45-54
486500,8700.0,582,45-54
486500,10440.0,828,35-44
106500,1500.0,594,65-74
246500,120960.0,867,35-44
136500,3060.0,770,55-64
706500,,837,55-64
166500,,548,65-74
296500,5160.0,507,55-64
366500,6540.0,870,55-64
236500,2820.0,730,65-74
896500,14940.0,590,45-54
226500,3840.0,888,55-64
326500,4800.0,782,45-54
666500,15060.0,575,45-54
276500,4860.0,695,45-54
196500,3900.0,566,25-34
216500,4500.0,738,45-54
156500,3960.0,829,55-64
76500,8760.0,639,35-44
396500,3900.0,749,>74
166500,3600.0,633,25-34
326500,3120.0,690,25-34
276500,6780.0,764,55-64
176500,4920.0,821,25-34
396500,6480.0,900,45-54
376500,3960.0,725,55-64
496500,9600.0,769,55-64
226500,3960.0,611,55-64
476500,5820.0,872,35-44
236500,7320.0,628,35-44
486500,8580.0,808,45-54
726500,20760.0,864,45-54
516500,13080.0,538,45-54
696500,14700.0,573,35-44
206500,4320.0,552,55-64
586500,9000.0,783,35-44
296500,3300.0,543,55-64
196500,2940.0,566,65-74
196500,3120.0,635,55-64
336500,11340.0,642,65-74
246500,14340.0,676,35-44
416500,0.0,592,25-34
366500,6840.0,709,45-54
266500,0.0,633,65-74
166500,2520.0,871,55-64
326500,6900.0,831,35-44
256500,2640.0,886,25-34
106500,5760.0,526,>74
76500,2280.0,665,55-64
486500,7980.0,632,35-44
516500,9300.0,748,35-44
396500,4500.0,690,45-54
466500,12540.0,729,65-74
306500,5580.0,655,35-44
336500,8100.0,726,55-64
296500,,683,55-64
126500,2160.0,894,<25
186500,,520,35-44
336500,4380.0,866,65-74
456500,8640.0,553,>74
486500,7080.0,769,25-34
286500,2220.0,702,65-74
226500,4260.0,682,25-34
186500,3480.0,769,65-74
156500,2040.0,598,>74
316500,4500.0,900,45-54
166500,8100.0,710,55-64
176500,5100.0,607,55-64
456500,9660.0,671,25-34
126500,2880.0,667,55-64
216500,3480.0,739,35-44
66500,2940.0,554,65-74
176500,3180.0,716,55-64
356500,4620.0,734,>74
266500,10080.0,888,55-64
366500,4740.0,838,35-44
136500,3780.0,757,45-54
646500,,768,35-44
246500,4260.0,693,45-54
156500,5940.0,690,65-74
206500,4560.0,735,55-64
536500,9840.0,785,45-54
526500,8700.0,519,35-44
306500,4740.0,760,>74
366500,16440.0,644,45-54
396500,5460.0,550,35-44
296500,8880.0,799,25-34
446500,4920.0,545,65-74
446500,6540.0,689,45-54
536500,12000.0,701,55-64
106500,4020.0,532,65-74
376500,3600.0,838,35-44
506500,4440.0,647,25-34
646500,18300.0,686,45-54
416500,11520.0,611,55-64
366500,4500.0,688,55-64
166500,2520.0,618,45-54
306500,4200.0,820,45-54
1246500,26880.0,626,55-64
806500,56580.0,564,45-54
286500,,895,25-34
266500,4620.0,505,25-34
156500,4500.0,864,45-54
286500,4080.0,661,35-44
236500,,890,25-34
366500,5160.0,825,45-54
246500,3780.0,684,35-44
346500,4980.0,775,35-44
716500,26400.0,795,25-34
466500,4080.0,845,25-34
586500,8640.0,830,35-44
246500,4980.0,717,65-74
586500,8820.0,643,55-64
136500,3180.0,642,35-44
256500,3480.0,893,<25
406500,4980.0,664,>74
326500,6240.0,757,45-54
336500,7500.0,820,55-64
436500,39180.0,662,45-54
276500,3120.0,585,45-54
156500,5100.0,855,65-74
426500,5340.0,522,25-34
136500,2640.0,696,25-34
176500,3900.0,617,>74
256500,,766,45-54
176500,6240.0,890,55-64
326500,12120.0,620,45-54
486500,5220.0,619,25-34
316500,7020.0,812,>74
356500,5220.0,713,35-44
116500,2460.0,777,45-54
536500,8160.0,651,55-64
216500,,662,25-34
146500,2160.0,561,55-64
106500,1260.0,822,65-74
316500,7020.0,828,25-34
276500,,885,55-64
436500,3840.0,765,65-74
206500,1920.0,824,65-74
186500,6540.0,625,55-64
186500,3420.0,844,45-54
266500,7500.0,755,55-64
166500,2880.0,529,45-54
356500,11100.0,667,35-44
236500,5400.0,630,45-54
356500,4440.0,894,55-64
196500,5820.0,670,35-44
726500,6720.0,731,45-54
216500,4620.0,865,55-64
196500,3900.0,798,>74
226500,6720.0,607,25-34
96500,4080.0,835,25-34
266500,4260.0,653,35-44
246500,4320.0,796,45-54
216500,,661,35-44
166500,2700.0,845,55-64
166500,2160.0,527,25-34
186500,4740.0,506,35-44
246500,3840.0,827,45-54
336500,7200.0,595,35-44
386500,,866,35-44
196500,3420.0,742,55-64
116500,5280.0,697,65-74
146500,3000.0,563,55-64
126500,2460.0,606,>74
486500,8280.0,892,35-44
166500,9720.0,791,55-64
126500,5220.0,723,55-64
566500,5760.0,890,65-74
126500,1620.0,610,65-74
246500,,850,45-54
126500,3960.0,661,65-74
136500,13920.0,625,35-44
596500,9060.0,533,35-44
456500,12060.0,526,35-44
156500,,705,55-64
336500,,588,65-74
596500,5820.0,533,65-74
366500,6840.0,651,65-74
176500,7320.0,900,45-54
316500,10380.0,678,25-34
336500,2940.0,726,55-64
256500,6120.0,755,45-54
136500,4080.0,515,45-54
446500,4920.0,771,25-34
286500,3300.0,825,45-54
126500,2940.0,867,45-54
986500,13080.0,607,35-44
296500,3600.0,566,35-44
256500,,604,35-44
286500,8760.0,647,45-54
66500,1320.0,864,<25
516500,20100.0,743,55-64
216500,7320.0,592,55-64
596500,12300.0,565,65-74
286500,8760.0,838,25-34
146500,4260.0,541,45-54
226500,5040.0,798,35-44
296500,6720.0,620,35-44
46500,3360.0,526,55-64
156500,4560.0,572,45-54
416500,5220.0,677,65-74
466500,5640.0,884,55-64
76500,6780.0,573,35-44
166500,,592,55-64
586500,,588,55-64
386500,8700.0,703,45-54
626500,6660.0,780,45-54
146500,1680.0,725,65-74
426500,13200.0,896,45-54
426500,10020.0,619,25-34
96500,3840.0,676,55-64
166500,6240.0,827,35-44
106500,1920.0,698,45-54
426500,5040.0,755,55-64
276500,18000.0,533,65-74
156500,3240.0,841,35-44
326500,7860.0,894,25-34
236500,3420.0,770,65-74
496500,5880.0,804,35-44
156500,5940.0,685,65-74
306500,10800.0,807,45-54
566500,13140.0,549,45-54
136500,5760.0,739,25-34
306500,3000.0,729,55-64
286500,,660,65-74
106500,2640.0,877,35-44
596500,6420.0,584,55-64
336500,16140.0,848,45-54
366500,6480.0,569,35-44
396500,4560.0,880,55-64
236500,6120.0,617,25-34
456500,4680.0,516,65-74
486500,11880.0,849,45-54
196500,3780.0,692,55-64
586500,6900.0,857,25-34
306500,10800.0,617,55-64
246500,2880.0,831,25-34
156500,4800.0,806,45-54
426500,6780.0,741,35-44
106500,5340.0,640,55-64
236500,10020.0,642,65-74
516500,11640.0,676,45-54
226500,4020.0,596,65-74
586500,6660.0,742,45-54
506500,6240.0,584,35-44
296500,10800.0,729,55-64
76500,1500.0,694,55-64
616500,8100.0,854,25-34
406500,5760.0,889,25-34
216500,3360.0,705,55-64
276500,3840.0,721,35-44
146500,5340.0,626,55-64
236500,7380.0,554,45-54
106500,1140.0,566,55-64
176500,3660.0,850,25-34
486500,11760.0,641,55-64
736500,17100.0,716,35-44
686500,12060.0,691,35-44
246500,7260.0,590,35-44
716500,17340.0,858,25-34
286500,3420.0,600,65-74
166500,4020.0,842,45-54
416500,,856,35-44
576500,14820.0,530,35-44
156500,6360.0,635,55-64
566500,12000.0,663,55-64
116500,3660.0,817,55-64
186500,10980.0,505,>74
106500,4080.0,601,55-64
526500,6840.0,507,25-34
326500,3420.0,791,25-34
1146500,23400.0,761,65-74
96500,2160.0,534,45-54
446500,5400.0,515,55-64
546500,8880.0,809,<25
376500,,651,55-64
216500,6000.0,691,35-44
106500,3720.0,801,25-34
576500,8640.0,555,45-54
256500,8640.0,650,25-34
226500,0.0,616,55-64
636500,17460.0,666,25-34
96500,1620.0,824,65-74
416500,7020.0,865,35-44
206500,4260.0,641,>74
466500,8700.0,747,45-54
166500,4020.0,840,45-54
136500,3180.0,795,55-64
256500,3000.0,773,25-34
256500,14100.0,661,55-64
586500,11820.0,592,45-54
216500,,834,55-64
456500,6780.0,678,45-54
106500,5700.0,631,>74
226500,4320.0,863,35-44
326500,5580.0,716,35-44
556500,9420.0,828,35-44
306500,4740.0,686,55-64
506500,15840.0,710,45-54
606500,6900.0,524,25-34
146500,,640,65-74
626500,9840.0,692,45-54
76500,7320.0,842,65-74
216500,1260.0,877,35-44
356500,6300.0,730,25-34
176500,1800.0,866,65-74
636500,6840.0,543,35-44
196500,6000.0,775,55-64
136500,25980.0,834,45-54
116500,2640.0,693,55-64
246500,6180.0,671,55-64
176500,3480.0,551,55-64
246500,,896,55-64
66500,1560.0,637,35-44
196500,5820.0,721,45-54
226500,3540.0,715,>74
586500,6840.0,833,25-34
486500,8460.0,507,65-74
486500,7200.0,609,35-44
696500,8700.0,630,55-64
126500,2640.0,537,35-44
256500,3600.0,732,45-54
366500,3480.0,574,65-74
176500,6360.0,691,65-74
356500,7500.0,637,35-44
266500,3360.0,705,45-54
176500,0.0,864,55-64
146500,2640.0,592,>74
526500,15420.0,629,45-54
356500,4860.0,801,45-54
226500,5340.0,660,25-34
326500,4800.0,794,35-44
336500,4800.0,545,35-44
596500,6420.0,640,65-74
276500,7200.0,703,25-34
246500,2940.0,533,55-64
106500,4260.0,569,65-74
396500,,731,25-34
406500,,548,25-34
276500,9720.0,500,45-54
126500,2040.0,656,45-54
356500,7320.0,613,35-44
446500,6780.0,569,55-64
386500,7920.0,723,25-34
426500,9000.0,868,45-54
276500,5820.0,633,35-44
116500,,848,65-74
106500,1260.0,510,65-74
106500,3720.0,599,55-64
206500,4860.0,762,>74
366500,4320.0,547,25-34
426500,,676,45-54
266500,4980.0,537,35-44
206500,2640.0,807,<25
96500,3660.0,595,<25
346500,2040.0,537,35-44
466500,13140.0,667,45-54
306500,5100.0,771,>74
306500,2520.0,623,>74
206500,4860.0,589,55-64
386500,4140.0,829,45-54
156500,2280.0,503,65-74
486500,6000.0,614,35-44
456500,9300.0,500,25-34
246500,7200.0,802,45-54
736500,12180.0,817,45-54
76500,1380.0,761,>74
356500,4800.0,826,55-64
226500,5460.0,634,55-64
156500,,610,25-34
396500,7380.0,844,25-34
286500,6540.0,622,65-74
356500,4560.0,772,35-44
166500,,733,55-64
556500,7560.0,660,55-64
326500,15300.0,558,45-54
606500,8280.0,868,45-54
306500,9120.0,762,45-54
276500,6300.0,605,45-54
436500,6900.0,668,65-74
406500,12780.0,630,45-54
166500,5820.0,649,45-54
156500,1800.0,561,65-74
146500,3300.0,669,65-74
326500,5280.0,880,25-34
446500,8640.0,702,55-64
386500,7320.0,651,35-44
146500,240.0,794,55-64
306500,15300.0,713,35-44
556500,8580.0,827,55-64
416500,8880.0,845,65-74
426500,6960.0,795,45-54
286500,4680.0,763,45-54
76500,2220.0,646,55-64
136500,1980.0,609,25-34
66500,1380.0,537,45-54
286500,5940.0,620,55-64
826500,21480.0,592,55-64
196500,4620.0,867,45-54
136500,4800.0,789,65-74
726500,17100.0,867,55-64
186500,2040.0,782,65-74
336500,4020.0,755,65-74
196500,4020.0,720,45-54
126500,3120.0,821,45-54
246500,4500.0,755,55-64
206500,3780.0,545,45-54
176500,2940.0,724,35-44
266500,9720.0,807,55-64
216500,4380.0,515,25-34
226500,11460.0,641,55-64
106500,2040.0,641,65-74
646500,8820.0,654,45-54
536500,9420.0,730,35-44
366500,4980.0,754,55-64
206500,5280.0,899,45-54
316500,7380.0,556,55-64
206500,3420.0,633,65-74
126500,3060.0,531,45-54
396500,,784,65-74
166500,6540.0,852,35-44
286500,22020.0,604,55-64
466500,8100.0,690,35-44
196500,16560.0,893,55-64
306500,6600.0,787,25-34
546500,,627,35-44
366500,6420.0,877,35-44
296500,4800.0,613,65-74
146500,4560.0,640,55-64
206500,5940.0,839,25-34
186500,5640.0,645,65-74
226500,2580.0,746,55-64
276500,12120.0,869,65-74
546500,10620.0,779,65-74
196500,3900.0,716,65-74
726500,11220.0,799,25-34
406500,6240.0,543,45-54
466500,7980.0,618,45-54
666500,5100.0,719,45-54
276500,4680.0,808,>74
696500,9660.0,583,25-34
316500,4620.0,836,45-54
356500,9480.0,655,45-54
206500,,822,55-64
316500,8640.0,583,35-44
456500,7380.0,829,25-34
606500,29040.0,670,65-74
96500,2400.0,594,>74
286500,8100.0,594,65-74
306500,6420.0,803,35-44
216500,2880.0,868,65-74
386500,11160.0,729,45-54
326500,7500.0,757,25-34
376500,6360.0,837,35-44
406500,8940.0,558,35-44
396500,9000.0,822,45-54
326500,5100.0,716,45-54
456500,5280.0,629,45-54
616500,9600.0,561,>74
176500,3300.0,632,55-64
216500,4380.0,692,65-74
426500,6840.0,586,35-44
476500,7320.0,869,<25
146500,6300.0,786,45-54
246500,3360.0,577,55-64
106500,2520.0,655,65-74
176500,7980.0,552,55-64
106500,5760.0,527,55-64
236500,9720.0,874,55-64
376500,6180.0,719,35-44
156500,1920.0,885,55-64
376500,5040.0,783,35-44
486500,11040.0,548,25-34
296500,,809,45-54
546500,24060.0,753,35-44
306500,5160.0,685,45-54
56500,9600.0,667,>74
66500,1380.0,534,<25
86500,2100.0,506,45-54
726500,14100.0,660,35-44
516500,12960.0,714,35-44
426500,8220.0,539,25-34
356500,3660.0,635,55-64
456500,7680.0,669,25-34
216500,7380.0,659,55-64
236500,4200.0,501,55-64
306500,4200.0,621,25-34
306500,4680.0,843,55-64
486500,6900.0,656,45-54
286500,3000.0,875,65-74
66500,3120.0,765,65-74
276500,3720.0,519,>74
196500,4200.0,510,35-44
356500,10020.0,643,35-44
336500,6900.0,642,65-74
566500,8100.0,597,25-34
236500,8520.0,752,45-54
146500,3360.0,641,55-64
616500,,777,55-64
476500,17400.0,530,55-64
166500,,856,55-64
126500,1680.0,735,55-64
126500,1920.0,845,25-34
236500,3240.0,536,>74
156500,3480.0,518,45-54
356500,5760.0,711,45-54
136500,2400.0,786,45-54
756500,13920.0,825,45-54
486500,7080.0,605,45-54
136500,6000.0,721,65-74
716500,,853,55-64
106500,2580.0,811,55-64
236500,4560.0,543,55-64
276500,6060.0,597,25-34
226500,3960.0,766,25-34
416500,9180.0,690,45-54
326500,3060.0,682,55-64
406500,5820.0,884,55-64
456500,11940.0,583,45-54
336500,4620.0,608,45-54
256500,4320.0,733,45-54
556500,7560.0,667,45-54
446500,5820.0,685,55-64
386500,5940.0,793,55-64
456500,6360.0,847,35-44
286500,11580.0,618,45-54
326500,4200.0,891,55-64
206500,1800.0,900,65-74
546500,6060.0,605,25-34
236500,3240.0,728,55-64
676500,8700.0,690,35-44
186500,8280.0,684,35-44
366500,6120.0,877,45-54
906500,14400.0,725,35-44
696500,15960.0,653,35-44
336500,9840.0,611,55-64
576500,5280.0,565,55-64
216500,3000.0,597,35-44
326500,0.0,526,65-74
86500,2880.0,635,45-54
246500,3720.0,864,>74
136500,3660.0,871,55-64
86500,3300.0,817,35-44
246500,2940.0,785,55-64
1276500,15420.0,865,25-34
866500,30180.0,845,45-54
426500,8460.0,766,35-44
286500,17640.0,864,35-44
216500,3240.0,802,35-44
106500,3000.0,553,25-34
186500,6780.0,698,35-44
306500,5640.0,717,35-44
446500,6060.0,652,45-54
246500,6840.0,881,55-64
206500,2880.0,824,25-34
376500,6720.0,870,45-54
336500,9420.0,582,45-54
306500,,859,45-54
116500,2940.0,510,45-54
116500,19260.0,561,45-54
226500,2760.0,649,>74
376500,9000.0,701,35-44
196500,5040.0,592,45-54
226500,2520.0,551,55-64
176500,2160.0,684,45-54
596500,,873,55-64
166500,2040.0,533,65-74
3346500,33840.0,538,>74
296500,4800.0,782,65-74
306500,9420.0,790,45-54
346500,3900.0,522,65-74
416500,5820.0,750,35-44
586500,6360.0,549,55-64
116500,3660.0,757,35-44
406500,7260.0,737,25-34
246500,5460.0,720,45-54
226500,8160.0,511,25-34
216500,5040.0,694,65-74
276500,,571,35-44
186500,3840.0,769,55-64
206500,,523,45-54
256500,5160.0,859,65-74
206500,4680.0,868,65-74
146500,4140.0,527,35-44
206500,5940.0,874,25-34
356500,4140.0,693,25-34
126500,4440.0,779,45-54
486500,12900.0,770,45-54
326500,9600.0,784,65-74
226500,8160.0,576,45-54
76500,2400.0,814,35-44
676500,15480.0,536,35-44
376500,7620.0,545,35-44
126500,2700.0,602,45-54
256500,3060.0,655,45-54
236500,5880.0,548,35-44
296500,12000.0,547,35-44
156500,2220.0,609,55-64
356500,19620.0,626,55-64
416500,4740.0,528,>74
396500,5040.0,721,>74
106500,5700.0,589,55-64
106500,3540.0,537,65-74
216500,4740.0,586,35-44
156500,5100.0,861,65-74
266500,5820.0,579,25-34
366500,5640.0,717,35-44
196500,5040.0,870,45-54
156500,5820.0,536,65-74
256500,14400.0,728,55-64
166500,2820.0,780,35-44
176500,9060.0,751,55-64
386500,9000.0,775,45-54
186500,4440.0,518,35-44
306500,9120.0,829,55-64
676500,13200.0,747,25-34
166500,3360.0,742,65-74
496500,9480.0,647,25-34
396500,7920.0,798,55-64
676500,8400.0,802,45-54
476500,8940.0,610,45-54
176500,8880.0,845,35-44
236500,4620.0,706,65-74
726500,13020.0,778,45-54
356500,3600.0,542,65-74
206500,3060.0,636,65-74
276500,5700.0,819,35-44
226500,7080.0,544,35-44
306500,6300.0,547,45-54
416500,8760.0,660,25-34
126500,2760.0,556,>74
156500,2640.0,839,>74
86500,3300.0,585,45-54
796500,22320.0,761,45-54
246500,9900.0,649,45-54
206500,7200.0,664,55-64
206500,6600.0,581,35-44
196500,4200.0,778,65-74
766500,13200.0,898,45-54
476500,4440.0,854,>74
256500,3660.0,773,>74
266500,3360.0,878,65-74
56500,4260.0,857,55-64
256500,3060.0,620,25-34
326500,5880.0,751,25-34
206500,2340.0,661,35-44
376500,9480.0,771,65-74
346500,3720.0,616,65-74
476500,20940.0,649,35-44
236500,4920.0,829,45-54
276500,6120.0,697,45-54
386500,3600.0,703,25-34
616500,15960.0,530,45-54
256500,5040.0,712,55-64
506500,16740.0,891,45-54
246500,3420.0,769,65-74
156500,3600.0,755,35-44
166500,3120.0,693,35-44
466500,4740.0,706,65-74
236500,4260.0,511,35-44
366500,6360.0,636,45-54
206500,3720.0,694,55-64
336500,4320.0,631,65-74
196500,4560.0,866,65-74
366500,3300.0,548,45-54
96500,4860.0,687,25-34
326500,8400.0,577,45-54
546500,10380.0,861,45-54
106500,2220.0,588,65-74
606500,9420.0,862,45-54
346500,8580.0,656,45-54
236500,3240.0,625,25-34
466500,6180.0,597,35-44
156500,3660.0,757,45-54
396500,4620.0,778,45-54
386500,12480.0,877,35-44
106500,8220.0,536,55-64
566500,8040.0,579,55-64
486500,9720.0,817,35-44
916500,22620.0,634,35-44
356500,2820.0,544,45-54
56500,900.0,705,55-64
216500,6660.0,880,35-44
326500,9000.0,566,25-34
516500,11580.0,537,25-34
106500,3780.0,725,65-74
216500,5700.0,733,35-44
596500,10020.0,585,35-44
86500,2100.0,808,55-64
576500,7200.0,811,55-64
296500,4440.0,526,>74
346500,6480.0,680,35-44
346500,7080.0,771,45-54
306500,5700.0,619,65-74
556500,7500.0,573,45-54
276500,5760.0,804,65-74
276500,3600.0,559,65-74
636500,6180.0,569,45-54
286500,5820.0,588,55-64
66500,2880.0,557,55-64
316500,3540.0,724,45-54
156500,1980.0,578,65-74
446500,6900.0,684,35-44
326500,,522,35-44
266500,4320.0,845,35-44
316500,6900.0,544,65-74
366500,7200.0,716,45-54
396500,6420.0,791,65-74
156500,3540.0,650,55-64
156500,4980.0,615,55-64
466500,7500.0,740,45-54
236500,8520.0,810,55-64
346500,8040.0,857,45-54
276500,6660.0,519,45-54
296500,8700.0,526,45-54
236500,3300.0,762,65-74
276500,7080.0,570,55-64
206500,2820.0,789,<25
226500,3060.0,836,25-34
166500,4260.0,514,55-64
676500,18180.0,808,45-54
246500,5220.0,546,45-54
386500,5400.0,780,55-64
426500,9120.0,684,35-44
156500,3180.0,508,45-54
976500,22080.0,849,45-54
756500,,746,55-64
426500,10860.0,655,35-44
336500,12180.0,578,25-34
166500,3780.0,657,55-64
326500,3240.0,551,65-74
246500,4440.0,779,35-44
46500,2940.0,521,45-54
76500,5100.0,845,55-64
166500,4080.0,521,65-74
186500,2400.0,625,55-64
426500,4920.0,622,25-34
156500,3420.0,790,35-44
386500,5940.0,696,45-54
216500,4560.0,659,55-64
236500,2400.0,633,>74
436500,6180.0,680,55-64
536500,14400.0,832,25-34
436500,7560.0,746,45-54
126500,4500.0,816,25-34
216500,4140.0,669,35-44
56500,1380.0,808,65-74
186500,2820.0,628,65-74
666500,12840.0,534,25-34
186500,2700.0,741,65-74
176500,,541,45-54
346500,12180.0,537,45-54
276500,4200.0,833,35-44
176500,4800.0,521,35-44
86500,1800.0,823,55-64
106500,3360.0,806,35-44
486500,7080.0,638,35-44
376500,4680.0,837,35-44
306500,3900.0,875,>74
286500,2880.0,563,35-44
66500,1380.0,860,65-74
326500,8400.0,720,45-54
226500,6900.0,706,25-34
386500,5580.0,780,35-44
346500,24000.0,792,65-74
666500,7800.0,599,25-34
176500,6660.0,585,35-44
266500,10140.0,540,45-54
526500,7800.0,775,35-44
326500,7320.0,582,35-44
476500,8880.0,883,45-54
356500,,512,45-54
386500,6000.0,855,55-64
316500,7140.0,734,25-34
316500,9360.0,860,55-64
236500,3540.0,681,25-34
56500,1080.0,817,65-74
216500,5100.0,748,25-34
276500,7020.0,626,>74
216500,5760.0,784,65-74
216500,4140.0,621,45-54
116500,2820.0,689,45-54
126500,4140.0,540,45-54
416500,7440.0,546,35-44
726500,16320.0,592,45-54
176500,5820.0,836,55-64
566500,10800.0,787,25-34
236500,3660.0,568,45-54
146500,1620.0,640,55-64
366500,6600.0,601,35-44
246500,2760.0,745,25-34
256500,3000.0,868,55-64
376500,5940.0,764,35-44
296500,7620.0,824,35-44
406500,10560.0,737,55-64
266500,,891,25-34
256500,4860.0,509,25-34
266500,6420.0,717,35-44
326500,3480.0,743,65-74
686500,8100.0,583,55-64
246500,7800.0,689,35-44
176500,4800.0,648,45-54
316500,7020.0,742,35-44
236500,5880.0,618,55-64
136500,2160.0,862,65-74
256500,5940.0,647,>74
766500,12540.0,504,55-64
516500,11820.0,682,25-34
236500,4680.0,700,35-44
436500,5580.0,616,35-44
206500,23700.0,827,35-44
256500,10980.0,767,65-74
436500,,779,35-44
186500,3720.0,669,55-64
166500,5640.0,517,55-64
286500,7380.0,745,25-34
696500,17700.0,883,25-34
96500,3000.0,534,45-54
346500,8040.0,742,55-64
186500,3180.0,737,65-74
266500,10380.0,723,45-54
206500,2400.0,805,45-54
206500,5040.0,620,>74
336500,3720.0,758,35-44
276500,3000.0,626,45-54
376500,4080.0,658,55-64
296500,4800.0,561,35-44
486500,15660.0,625,45-54
706500,5700.0,603,55-64
456500,6060.0,731,45-54
366500,20580.0,631,45-54
556500,5940.0,669,45-54
486500,6660.0,687,55-64
406500,5340.0,501,45-54
106500,2220.0,617,45-54
246500,3720.0,885,35-44
436500,4620.0,686,35-44
286500,10620.0,613,55-64
166500,1320.0,767,65-74
256500,5580.0,504,45-54
326500,14400.0,586,25-34
56500,4740.0,519,45-54
76500,2280.0,697,55-64
206500,8640.0,520,65-74
86500,1500.0,858,55-64
296500,10980.0,591,35-44
416500,8160.0,873,25-34
156500,5220.0,700,55-64
246500,0.0,815,45-54
166500,,574,>74
306500,4440.0,547,45-54
86500,4380.0,522,65-74
256500,2880.0,768,>74
536500,8040.0,649,55-64
396500,7620.0,711,>74
176500,3180.0,678,45-54
686500,14100.0,711,35-44
456500,6480.0,812,35-44
246500,4380.0,529,35-44
456500,6060.0,872,35-44
76500,2220.0,573,45-54
496500,6660.0,500,35-44
86500,1560.0,517,65-74
386500,16020.0,521,55-64
396500,,719,45-54
196500,3180.0,776,45-54
326500,5760.0,785,55-64
206500,3540.0,897,25-34
136500,2340.0,788,25-34
226500,7260.0,673,45-54
396500,3360.0,790,55-64
216500,5160.0,730,35-44
336500,4560.0,713,55-64
